Rank,Country/Territory,Name,Date,Points Accumulated
16,IND,Ashwini Ponnappa,2019-04-09,"20,370"
17,ENG,Chloe Birch,2019-04-09,"20,320"
18,KOR,Baek Ha Na,2019-04-09,"20,300"
19,TPE,Hsu Ya Ching,2019-04-09,"19,800"
20,MAS,Vivian Hoo,2019-04-09,"19,320"
21,CHN,Dong Wen Jing,2019-04-09,"19,230"
22,JPN,Shiho Tanaka,2019-04-09,"18,550"
23,INA,Yulfira Barkah,2019-04-09,"18,450"
24,FRA,Emilie Lefel,2019-04-09,"18,320"
25,THA,Chayanit Chaladchalam,2019-04-09,"17,650"
26,CHN,Liu Xuan Xuan,2019-04-09,"16,760"
27,GER,Johanna Käpplein,2019-04-09,"15,920"
28,JPN,Nami Matsuyama,2019-04-09,"15,750"
29,INA,Della Destiara Haris,2019-04-09,"15,420"
29,HKG,Ng Wing Yung,2019-04-09,"15,420"
31,INA,Agatha Imanuela,2019-04-09,"15,370"
32,NED,Selena Piek,2019-04-09,"14,250"
33,CHN,Chen Lu,2019-04-09,"14,230"
34,FRA,Delphine Delrue,2019-04-09,"12,970"
35,JPN,Ayako Sakuramoto,2019-04-09,"12,920"
36,HKG,Ng Tsz Yau,2019-04-09,"11,860"
37,TPE,Pai Yu Po,2019-04-09,"10,390"
38,IND,Pooja Dandu,2019-04-09,"9,710"
39,TPE,Chang Ching Hui,2019-04-09,"9,390"
40,GER,Linda Efler,2019-04-09,"9,190"
41,INA,Della Destiara Haris,2019-04-09,"8,570"
42,TPE,Cheng Chi Ya,2019-04-09,"8,270"
43,INA,Febriana Dwipuji Kusuma,2019-04-09,"7,960"
44,CHN,Cao Tong Wei,2019-04-09,"7,450"
45,CHN,Chen Xiao Fei,2019-04-09,"7,450"
46,CAN,Rachel Honderich,2019-04-09,"7,420"
47,IND,Jakkampudi Meghana,2019-04-09,"6,890"
48,USA,Emily Kan,2019-04-09,"6,850"
49,IND,Aparna Balan,2019-04-09,"6,710"
50,CHN,Chen Ying Ying,2019-04-09,"6,600"
51,AUS,Setyana Mapasa,2019-04-09,"6,540"
52,SUI,Nadia Fankhauser,2019-04-09,"6,530"
53,ITA,Silvia Garino,2019-04-09,"5,450"
54,CHN,Chen Fang Hui,2019-04-09,"5,140"
55,INA,Anggia Shitta Awanda,2019-04-09,"4,880"
55,USA,Ariel Lee,2019-04-09,"4,880"
57,JPN,Akane Araki,2019-04-09,"4,860"
58,KOR,Lee So Hee,2019-04-09,"4,800"
59,GER,Annabella Jaeger,2019-04-09,"4,700"
60,SWE,Emma Karlsson,2019-04-09,"4,670"
61,DEN,Alexandra Bøje,2019-04-09,"4,420"
62,KOR,Kim Hye Jeong,2019-04-09,"4,320"
63,DEN,Alexandra Bøje,2019-04-09,"3,850"
64,GER,Eva Janssens,2019-04-09,"3,620"
65,IND,B Venkata Ramya Tulasi Bailupudi,2019-04-09,"3,600"
65,EGY,Doha Hany,2019-04-09,"3,600"
65,INA,Dhea Bunga Anjani,2019-04-09,"3,600"
65,THA,Nattamon Laisuan,2019-04-09,"3,600"
69,KOR,Jeong Na Eun,2019-04-09,"3,030"
69,TPE,Kuo Yu Wen,2019-04-09,"3,030"
71,DEN,Maiken Fruergaard,2019-04-09,"3,000"
72,EST,Kati-Kreet Käsner,2019-04-09,"2,960"
72,GER,Judith Petrikowski,2019-04-09,"2,960"
74,FRA,Sharone Bauer,2019-04-09,"2,770"
74,HUN,Nikoletta Bukoviczki,2019-04-09,"2,770"
76,ESP,Paula Lopez,2019-04-09,"2,750"
76,THA,Chasinee Korepap,2019-04-09,"2,750"
76,THA,Suchanya Kanchanasaka,2019-04-09,"2,750"
79,CHN,Yang Xiao Yu,2019-04-09,"2,580"
80,IND,Rudrani Jaiswal,2019-04-09,"2,220"
80,IND,Megha Morchana Bora,2019-04-09,"2,220"
80,IND,Jamaludeen Anees Kowsar,2019-04-09,"2,220"
80,THA,Pacharapun Chochuwong,2019-04-09,"2,220"
80,MAS,Anna Ching Yik Cheong,2019-04-09,"2,220"
80,IND,Varsha V Belawadi,2019-04-09,"2,220"
80,IND,Shenan Christian,2019-04-09,"2,220"
80,IND,Simran Singhi,2019-04-09,"2,220"
80,INA,Dian Fitriani,2019-04-09,"2,220"
80,INA,Tania Oktaviani Kusumah,2019-04-09,"2,220"
90,TPE,Liu Chiao-Yun,2019-04-09,"2,110"
90,INA,Virni Putri,2019-04-09,"2,110"
90,THA,Lalinrat Chaiwan,2019-04-09,"2,110"
90,TPE,Li Zi Qing,2019-04-09,"2,110"
90,CHN,Yan Chen Xue,2019-04-09,"2,110"
90,TPE,Cheng Yu Chieh,2019-04-09,"2,110"
96,DEN,Julie Finne-Ipsen,2019-04-09,"1,670"
96,LAT,Liana Lencevica,2019-04-09,"1,670"
96,GER,Annabella Jaeger,2019-04-09,"1,670"
96,ESP,Blanca Lucas,2019-04-09,"1,670"
96,THA,Pacharapun Chochuwong,2019-04-09,"1,670"
1,JPN,Misaki Matsutomo,2019-03-05,"21,570"
2,KOR,Kim So Yeong,2019-03-05,"20,070"
3,INA,Greysia Polii,2019-03-05,"18,070"
4,JPN,Mayu Matsumoto,2019-03-05,"17,740"
5,JPN,Yuki Fukushima,2019-03-05,"16,320"
6,THA,Puttita Supajirakul,2019-03-05,"15,570"
7,BUL,Gabriela Stoeva,2019-03-05,"14,570"
8,RUS,Ekaterina Malkova,2019-03-05,"13,760"
9,MAS,Chow Mei Kuan,2019-03-05,"12,420"
10,CHN,Du Yue,2019-03-05,"12,040"
11,INA,Ni Ketut Mahadewi Istarani,2019-03-05,"11,680"
12,MAS,Vivian Hoo,2019-03-05,"11,620"
13,NED,Selena Piek,2019-03-05,"11,250"
14,THA,Jongkolphan Kititharakul,2019-03-05,"11,110"
15,TPE,Hsu Ya Ching,2019-03-05,"10,790"
16,KOR,Chang Ye Na,2019-03-05,"10,080"
17,INA,Yulfira Barkah,2019-03-05,"10,010"
18,JPN,Nami Matsuyama,2019-03-05,"9,800"
19,TPE,Pai Yu Po,2019-03-05,"9,100"
20,CHN,Chen Qing Chen,2019-03-05,"8,890"
21,FRA,Emilie Lefel,2019-03-05,"8,820"
21,CHN,Dong Wen Jing,2019-03-05,"8,820"
21,HKG,Ng Wing Yung,2019-03-05,"8,820"
24,KOR,Baek Ha Na,2019-03-05,"8,750"
25,CHN,Li Wen Mei,2019-03-05,"8,700"
26,INA,Della Destiara Haris,2019-03-05,"8,570"
27,THA,Chayanit Chaladchalam,2019-03-05,"8,290"
28,GER,Johanna Käpplein,2019-03-05,"7,780"
29,ENG,Chloe Birch,2019-03-05,"7,490"
29,JPN,Shiho Tanaka,2019-03-05,"7,490"
31,JPN,Ayako Sakuramoto,2019-03-05,"7,260"
32,FRA,Delphine Delrue,2019-03-05,"6,940"
33,HKG,Ng Tsz Yau,2019-03-05,"6,640"
34,GER,Linda Efler,2019-03-05,"6,440"
35,INA,Agatha Imanuela,2019-03-05,"6,110"
36,INA,Febriana Dwipuji Kusuma,2019-03-05,"5,850"
37,CHN,Liu Xuan Xuan,2019-03-05,"5,820"
37,IND,Ashwini Ponnappa,2019-03-05,"5,820"
39,CHN,Cao Tong Wei,2019-03-05,"4,420"
39,DEN,Alexandra Bøje,2019-03-05,"4,420"
39,TPE,Chang Ching Hui,2019-03-05,"4,420"
42,INA,Dhea Bunga Anjani,2019-03-05,"3,600"
43,INA,Della Destiara Haris,2019-03-05,"3,340"
44,TPE,Cheng Chi Ya,2019-03-05,"2,750"
44,THA,Suchanya Kanchanasaka,2019-03-05,"2,750"
44,THA,Chasinee Korepap,2019-03-05,"2,750"
44,ESP,Paula Lopez,2019-03-05,"2,750"
44,CHN,Chen Ying Ying,2019-03-05,"2,750"
49,IND,Pooja Dandu,2019-03-05,"2,330"
50,MAS,Anna Ching Yik Cheong,2019-03-05,"2,220"
50,CHN,Chen Lu,2019-03-05,"2,220"
50,INA,Dian Fitriani,2019-03-05,"2,220"
50,INA,Tania Oktaviani Kusumah,2019-03-05,"2,220"
50,AUS,Setyana Mapasa,2019-03-05,"2,220"
55,GER,Eva Janssens,2019-03-05,"1,670"
55,TPE,Chen Su Yu,2019-03-05,"1,670"
55,THA,Thanapim Kaweenuntavong,2019-03-05,"1,670"
55,CAN,Rachel Honderich,2019-03-05,"1,670"
55,SWE,Emma Karlsson,2019-03-05,"1,670"
55,USA,Emily Kan,2019-03-05,"1,670"
55,UKR,Maryna Ilyinskaya,2019-03-05,"1,670"
55,NED,Debora Jille,2019-03-05,"1,670"
55,ITA,Silvia Garino,2019-03-05,"1,670"
55,BEL,Lise Jaques,2019-03-05,"1,670"
55,IND,Jakkampudi Meghana,2019-03-05,"1,670"
55,THA,Kunjira Khongdee,2019-03-05,"1,670"
55,IND,Aparna Balan,2019-03-05,"1,670"
55,TUR,Bengisu Ercetin,2019-03-05,"1,670"
55,LAT,Liana Lencevica,2019-03-05,"1,670"
55,GER,Annabella Jaeger,2019-03-05,"1,670"
55,ESP,Blanca Lucas,2019-03-05,"1,670"
55,THA,Pacharapun Chochuwong,2019-03-05,"1,670"
55,THA,Natchpapha Chatupornkarnchana,2019-03-05,"1,670"
55,THA,Pornpicha Choeikeewong,2019-03-05,"1,670"
55,THA,Saranchana Chaikittiwat,2019-03-05,"1,670"
55,THA,Manassiri Bowonwitthanakul,2019-03-05,"1,670"
55,THA,Kittipak Dubthuk,2019-03-05,"1,670"
55,CHN,Cao Tong Wei,2019-03-05,"1,670"
55,SUI,Nadia Fankhauser,2019-03-05,"1,670"
80,INA,Monika Insani,2019-03-05,880
80,MAS,"Lim Peiy Yee, Payee",2019-03-05,880
80,INA,Ririn Amelia,2019-03-05,880
80,INA,Ayu Gary Luma Maharani,2019-03-05,880
84,GER,Olga Roj,2019-03-05,660
84,THA,Ornnicha Jongsathapornparn,2019-03-05,660
84,IND,Rutaparna Panda,2019-03-05,660
1,JPN,Mayu Matsumoto,2019-03-19,"27,940"
2,BUL,Gabriela Stoeva,2019-03-19,"26,070"
3,KOR,Kim So Yeong,2019-03-19,"24,870"
4,CHN,Chen Qing Chen,2019-03-19,"24,740"
5,JPN,Yuki Fukushima,2019-03-19,"24,720"
6,INA,Greysia Polii,2019-03-19,"24,670"
7,JPN,Misaki Matsutomo,2019-03-19,"24,570"
8,KOR,Chang Ye Na,2019-03-19,"21,880"
9,THA,Puttita Supajirakul,2019-03-19,"20,370"
10,CHN,Li Wen Mei,2019-03-19,"20,200"
11,RUS,Ekaterina Malkova,2019-03-19,"18,560"
12,INA,Ni Ketut Mahadewi Istarani,2019-03-19,"18,280"
13,THA,Jongkolphan Kititharakul,2019-03-19,"15,910"
14,JPN,Shiho Tanaka,2019-03-19,"15,890"
15,JPN,Nami Matsuyama,2019-03-19,"15,750"
16,FRA,Emilie Lefel,2019-03-19,"15,290"
17,CHN,Du Yue,2019-03-19,"15,040"
18,CHN,Dong Wen Jing,2019-03-19,"14,910"
19,GER,Johanna Käpplein,2019-03-19,"14,630"
20,NED,Selena Piek,2019-03-19,"14,250"
21,KOR,Baek Ha Na,2019-03-19,"14,250"
22,INA,Yulfira Barkah,2019-03-19,"12,760"
23,IND,Ashwini Ponnappa,2019-03-19,"12,670"
24,TPE,Hsu Ya Ching,2019-03-19,"12,460"
25,MAS,Chow Mei Kuan,2019-03-19,"12,420"
26,ENG,Chloe Birch,2019-03-19,"12,160"
27,HKG,Ng Wing Yung,2019-03-19,"11,820"
28,MAS,Vivian Hoo,2019-03-19,"11,620"
29,CHN,Liu Xuan Xuan,2019-03-19,"10,500"
30,TPE,Pai Yu Po,2019-03-19,"10,390"
31,JPN,Ayako Sakuramoto,2019-03-19,"10,260"
32,FRA,Delphine Delrue,2019-03-19,"9,940"
33,HKG,Ng Tsz Yau,2019-03-19,"9,640"
34,GER,Linda Efler,2019-03-19,"9,190"
35,INA,Agatha Imanuela,2019-03-19,"8,860"
36,INA,Della Destiara Haris,2019-03-19,"8,570"
37,THA,Chayanit Chaladchalam,2019-03-19,"8,290"
38,CHN,Chen Lu,2019-03-19,"7,970"
39,INA,Febriana Dwipuji Kusuma,2019-03-19,"7,960"
40,CHN,Cao Tong Wei,2019-03-19,"7,450"
41,CAN,Rachel Honderich,2019-03-19,"7,420"
42,TPE,Chang Ching Hui,2019-03-19,"7,170"
43,CHN,Chen Ying Ying,2019-03-19,"6,600"
44,INA,Della Destiara Haris,2019-03-19,"6,340"
45,KOR,Lee So Hee,2019-03-19,"4,800"
46,SWE,Emma Karlsson,2019-03-19,"4,670"
46,IND,Jakkampudi Meghana,2019-03-19,"4,670"
48,DEN,Alexandra Bøje,2019-03-19,"4,420"
48,TPE,Cheng Chi Ya,2019-03-19,"4,420"
48,SUI,Nadia Fankhauser,2019-03-19,"4,420"
51,IND,Pooja Dandu,2019-03-19,"4,000"
52,DEN,Alexandra Bøje,2019-03-19,"3,850"
52,CHN,Chen Xiao Fei,2019-03-19,"3,850"
54,INA,Dhea Bunga Anjani,2019-03-19,"3,600"
55,USA,Emily Kan,2019-03-19,"3,340"
55,ITA,Silvia Garino,2019-03-19,"3,340"
57,KOR,Jeong Na Eun,2019-03-19,"3,030"
57,CHN,Chen Fang Hui,2019-03-19,"3,030"
57,TPE,Kuo Yu Wen,2019-03-19,"3,030"
60,DEN,Maiken Fruergaard,2019-03-19,"3,000"
61,ESP,Paula Lopez,2019-03-19,"2,750"
61,THA,Chasinee Korepap,2019-03-19,"2,750"
61,JPN,Akane Araki,2019-03-19,"2,750"
61,THA,Suchanya Kanchanasaka,2019-03-19,"2,750"
65,GER,Eva Janssens,2019-03-19,"2,330"
66,MAS,Anna Ching Yik Cheong,2019-03-19,"2,220"
66,INA,Dian Fitriani,2019-03-19,"2,220"
66,INA,Tania Oktaviani Kusumah,2019-03-19,"2,220"
66,AUS,Setyana Mapasa,2019-03-19,"2,220"
70,TPE,Liu Chiao-Yun,2019-03-19,"2,110"
70,INA,Virni Putri,2019-03-19,"2,110"
70,THA,Lalinrat Chaiwan,2019-03-19,"2,110"
70,TPE,Li Zi Qing,2019-03-19,"2,110"
70,CHN,Yan Chen Xue,2019-03-19,"2,110"
70,TPE,Cheng Yu Chieh,2019-03-19,"2,110"
76,DEN,Julie Finne-Ipsen,2019-03-19,"1,670"
76,LAT,Liana Lencevica,2019-03-19,"1,670"
76,GER,Annabella Jaeger,2019-03-19,"1,670"
76,ESP,Blanca Lucas,2019-03-19,"1,670"
76,THA,Pacharapun Chochuwong,2019-03-19,"1,670"
76,THA,Natchpapha Chatupornkarnchana,2019-03-19,"1,670"
76,THA,Pornpicha Choeikeewong,2019-03-19,"1,670"
76,THA,Saranchana Chaikittiwat,2019-03-19,"1,670"
76,THA,Manassiri Bowonwitthanakul,2019-03-19,"1,670"
76,THA,Kittipak Dubthuk,2019-03-19,"1,670"
76,EST,Kati-Kreet Käsner,2019-03-19,"1,670"
76,CHN,Cao Tong Wei,2019-03-19,"1,670"
76,GER,Judith Petrikowski,2019-03-19,"1,670"
76,TUR,Bengisu Ercetin,2019-03-19,"1,670"
76,GER,Annabella Jaeger,2019-03-19,"1,670"
76,TPE,Chen Su Yu,2019-03-19,"1,670"
76,THA,Thanapim Kaweenuntavong,2019-03-19,"1,670"
76,JPN,Sayaka Hobara,2019-03-19,"1,670"
76,JPN,Miki Kashihara,2019-03-19,"1,670"
76,UKR,Maryna Ilyinskaya,2019-03-19,"1,670"
76,DEN,Amalie Magelund,2019-03-19,"1,670"
76,RUS,Anastasiia Akchurina,2019-03-19,"1,670"
76,NED,Debora Jille,2019-03-19,"1,670"
76,BEL,Lise Jaques,2019-03-19,"1,670"
76,CZE,Alžběta Bášová,2019-03-19,"1,670"
1,JPN,Mayu Matsumoto,2019-03-26,"27,940"
2,BUL,Gabriela Stoeva,2019-03-26,"26,070"
3,KOR,Kim So Yeong,2019-03-26,"24,870"
4,CHN,Chen Qing Chen,2019-03-26,"24,740"
5,JPN,Yuki Fukushima,2019-03-26,"24,720"
6,INA,Greysia Polii,2019-03-26,"24,670"
7,JPN,Misaki Matsutomo,2019-03-26,"24,570"
8,KOR,Chang Ye Na,2019-03-26,"21,880"
9,THA,Puttita Supajirakul,2019-03-26,"20,370"
10,CHN,Li Wen Mei,2019-03-26,"20,200"
11,RUS,Ekaterina Malkova,2019-03-26,"18,560"
12,FRA,Emilie Lefel,2019-03-26,"18,320"
13,INA,Ni Ketut Mahadewi Istarani,2019-03-26,"18,280"
14,ENG,Chloe Birch,2019-03-26,"17,660"
15,TPE,Hsu Ya Ching,2019-03-26,"17,140"
16,GER,Johanna Käpplein,2019-03-26,"15,920"
17,THA,Jongkolphan Kititharakul,2019-03-26,"15,910"
18,JPN,Shiho Tanaka,2019-03-26,"15,890"
19,INA,Yulfira Barkah,2019-03-26,"15,790"
20,JPN,Nami Matsuyama,2019-03-26,"15,750"
21,CHN,Du Yue,2019-03-26,"15,040"
22,CHN,Dong Wen Jing,2019-03-26,"14,910"
23,NED,Selena Piek,2019-03-26,"14,250"
24,KOR,Baek Ha Na,2019-03-26,"14,250"
25,FRA,Delphine Delrue,2019-03-26,"12,970"
26,INA,Agatha Imanuela,2019-03-26,"12,710"
27,IND,Ashwini Ponnappa,2019-03-26,"12,670"
28,MAS,Chow Mei Kuan,2019-03-26,"12,420"
29,HKG,Ng Wing Yung,2019-03-26,"11,820"
30,MAS,Vivian Hoo,2019-03-26,"11,620"
31,CHN,Liu Xuan Xuan,2019-03-26,"10,500"
32,TPE,Pai Yu Po,2019-03-26,"10,390"
33,JPN,Ayako Sakuramoto,2019-03-26,"10,260"
34,HKG,Ng Tsz Yau,2019-03-26,"9,640"
35,GER,Linda Efler,2019-03-26,"9,190"
36,INA,Della Destiara Haris,2019-03-26,"8,570"
37,THA,Chayanit Chaladchalam,2019-03-26,"8,290"
38,TPE,Cheng Chi Ya,2019-03-26,"8,270"
39,CHN,Chen Lu,2019-03-26,"7,970"
40,INA,Febriana Dwipuji Kusuma,2019-03-26,"7,960"
41,CHN,Cao Tong Wei,2019-03-26,"7,450"
42,CAN,Rachel Honderich,2019-03-26,"7,420"
43,TPE,Chang Ching Hui,2019-03-26,"7,170"
44,CHN,Chen Ying Ying,2019-03-26,"6,600"
45,SUI,Nadia Fankhauser,2019-03-26,"6,530"
46,INA,Della Destiara Haris,2019-03-26,"6,340"
47,IND,Pooja Dandu,2019-03-26,"6,110"
48,ITA,Silvia Garino,2019-03-26,"5,450"
49,CHN,Chen Fang Hui,2019-03-26,"5,140"
50,JPN,Akane Araki,2019-03-26,"4,860"
51,KOR,Lee So Hee,2019-03-26,"4,800"
52,GER,Annabella Jaeger,2019-03-26,"4,700"
53,SWE,Emma Karlsson,2019-03-26,"4,670"
53,IND,Jakkampudi Meghana,2019-03-26,"4,670"
55,USA,Emily Kan,2019-03-26,"4,630"
56,DEN,Alexandra Bøje,2019-03-26,"4,420"
57,DEN,Alexandra Bøje,2019-03-26,"3,850"
57,CHN,Chen Xiao Fei,2019-03-26,"3,850"
59,GER,Eva Janssens,2019-03-26,"3,620"
60,INA,Dhea Bunga Anjani,2019-03-26,"3,600"
61,KOR,Jeong Na Eun,2019-03-26,"3,030"
61,TPE,Kuo Yu Wen,2019-03-26,"3,030"
63,DEN,Maiken Fruergaard,2019-03-26,"3,000"
64,EST,Kati-Kreet Käsner,2019-03-26,"2,960"
64,GER,Judith Petrikowski,2019-03-26,"2,960"
66,FRA,Sharone Bauer,2019-03-26,"2,770"
66,HUN,Nikoletta Bukoviczki,2019-03-26,"2,770"
68,ESP,Paula Lopez,2019-03-26,"2,750"
68,THA,Chasinee Korepap,2019-03-26,"2,750"
68,THA,Suchanya Kanchanasaka,2019-03-26,"2,750"
71,CHN,Yang Xiao Yu,2019-03-26,"2,580"
72,MAS,Anna Ching Yik Cheong,2019-03-26,"2,220"
72,INA,Dian Fitriani,2019-03-26,"2,220"
72,INA,Tania Oktaviani Kusumah,2019-03-26,"2,220"
72,AUS,Setyana Mapasa,2019-03-26,"2,220"
76,TPE,Liu Chiao-Yun,2019-03-26,"2,110"
76,INA,Virni Putri,2019-03-26,"2,110"
76,THA,Lalinrat Chaiwan,2019-03-26,"2,110"
76,TPE,Li Zi Qing,2019-03-26,"2,110"
76,CHN,Yan Chen Xue,2019-03-26,"2,110"
76,TPE,Cheng Yu Chieh,2019-03-26,"2,110"
82,DEN,Julie Finne-Ipsen,2019-03-26,"1,670"
82,LAT,Liana Lencevica,2019-03-26,"1,670"
82,GER,Annabella Jaeger,2019-03-26,"1,670"
82,ESP,Blanca Lucas,2019-03-26,"1,670"
82,THA,Pacharapun Chochuwong,2019-03-26,"1,670"
82,THA,Natchpapha Chatupornkarnchana,2019-03-26,"1,670"
82,THA,Pornpicha Choeikeewong,2019-03-26,"1,670"
82,THA,Saranchana Chaikittiwat,2019-03-26,"1,670"
82,THA,Manassiri Bowonwitthanakul,2019-03-26,"1,670"
82,THA,Kittipak Dubthuk,2019-03-26,"1,670"
82,CHN,Cao Tong Wei,2019-03-26,"1,670"
82,TUR,Bengisu Ercetin,2019-03-26,"1,670"
82,TPE,Chen Su Yu,2019-03-26,"1,670"
82,THA,Thanapim Kaweenuntavong,2019-03-26,"1,670"
82,JPN,Sayaka Hobara,2019-03-26,"1,670"
82,JPN,Miki Kashihara,2019-03-26,"1,670"
82,UKR,Maryna Ilyinskaya,2019-03-26,"1,670"
82,DEN,Amalie Magelund,2019-03-26,"1,670"
82,RUS,Anastasiia Akchurina,2019-03-26,"1,670"
1,JPN,Misaki Matsutomo,2019-01-29,"15,620"
2,INA,Greysia Polii,2019-01-29,"14,220"
3,JPN,Mayu Matsumoto,2019-01-29,"12,840"
4,THA,Puttita Supajirakul,2019-01-29,"12,820"
5,JPN,Yuki Fukushima,2019-01-29,"11,420"
6,KOR,Kim So Yeong,2019-01-29,"11,400"
7,THA,Jongkolphan Kititharakul,2019-01-29,"11,110"
8,KOR,Chang Ye Na,2019-01-29,"10,080"
9,INA,Yulfira Barkah,2019-01-29,"10,010"
10,RUS,Ekaterina Malkova,2019-01-29,"9,340"
11,INA,Ni Ketut Mahadewi Istarani,2019-01-29,"8,930"
12,INA,Della Destiara Haris,2019-01-29,"8,570"
13,NED,Selena Piek,2019-01-29,"8,500"
14,THA,Chayanit Chaladchalam,2019-01-29,"8,290"
15,JPN,Ayako Sakuramoto,2019-01-29,"7,260"
16,MAS,Vivian Hoo,2019-01-29,"7,200"
17,TPE,Pai Yu Po,2019-01-29,"6,350"
18,INA,Agatha Imanuela,2019-01-29,"6,110"
19,HKG,Ng Wing Yung,2019-01-29,"6,070"
20,CHN,Li Wen Mei,2019-01-29,"5,950"
21,INA,Febriana Dwipuji Kusuma,2019-01-29,"5,850"
22,ENG,Chloe Birch,2019-01-29,"5,820"
22,CHN,Liu Xuan Xuan,2019-01-29,"5,820"
22,JPN,Shiho Tanaka,2019-01-29,"5,820"
22,BUL,Gabriela Stoeva,2019-01-29,"5,820"
22,IND,Ashwini Ponnappa,2019-01-29,"5,820"
22,MAS,Chow Mei Kuan,2019-01-29,"5,820"
28,TPE,Hsu Ya Ching,2019-01-29,"5,270"
28,FRA,Delphine Delrue,2019-01-29,"5,270"
30,CHN,Du Yue,2019-01-29,"5,040"
30,CHN,Chen Qing Chen,2019-01-29,"5,040"
32,FRA,Emilie Lefel,2019-01-29,"4,970"
33,GER,Johanna Käpplein,2019-01-29,"4,440"
34,HKG,Ng Tsz Yau,2019-01-29,"3,890"
35,JPN,Nami Matsuyama,2019-01-29,"3,850"
36,INA,Dhea Bunga Anjani,2019-01-29,"3,600"
37,GER,Linda Efler,2019-01-29,"3,100"
38,CHN,Chen Ying Ying,2019-01-29,"2,750"
38,THA,Chasinee Korepap,2019-01-29,"2,750"
38,THA,Suchanya Kanchanasaka,2019-01-29,"2,750"
41,CHN,Dong Wen Jing,2019-01-29,"2,220"
41,AUS,Setyana Mapasa,2019-01-29,"2,220"
41,INA,Tania Oktaviani Kusumah,2019-01-29,"2,220"
41,INA,Dian Fitriani,2019-01-29,"2,220"
41,CHN,Chen Lu,2019-01-29,"2,220"
41,MAS,Anna Ching Yik Cheong,2019-01-29,"2,220"
47,THA,Natchpapha Chatupornkarnchana,2019-01-29,"1,670"
47,IND,Aparna Balan,2019-01-29,"1,670"
47,THA,Kunjira Khongdee,2019-01-29,"1,670"
47,USA,Emily Kan,2019-01-29,"1,670"
47,THA,Thanapim Kaweenuntavong,2019-01-29,"1,670"
47,CHN,Cao Tong Wei,2019-01-29,"1,670"
47,THA,Kittipak Dubthuk,2019-01-29,"1,670"
47,THA,Manassiri Bowonwitthanakul,2019-01-29,"1,670"
47,THA,Saranchana Chaikittiwat,2019-01-29,"1,670"
47,THA,Pornpicha Choeikeewong,2019-01-29,"1,670"
47,THA,Pacharapun Chochuwong,2019-01-29,"1,670"
58,INA,Monika Insani,2019-01-29,880
58,MAS,"Lim Peiy Yee, Payee",2019-01-29,880
58,INA,Ririn Amelia,2019-01-29,880
58,INA,Ayu Gary Luma Maharani,2019-01-29,880
62,THA,Ornnicha Jongsathapornparn,2019-01-29,660
1,JPN,Misaki Matsutomo,2018-11-29,"96,680"
2,JPN,Yuki Fukushima,2018-11-29,"95,900"
3,JPN,Mayu Matsumoto,2018-11-29,"85,960"
4,INA,Greysia Polii,2018-11-29,"79,770"
5,THA,Jongkolphan Kititharakul,2018-11-29,"79,660"
6,KOR,Lee So Hee,2018-11-29,"70,870"
7,BUL,Gabriela Stoeva,2018-11-29,"70,710"
8,CHN,Chen Qing Chen,2018-11-29,"67,410"
9,JPN,Ayako Sakuramoto,2018-11-29,"67,010"
10,JPN,Shiho Tanaka,2018-11-29,"65,120"
11,CHN,Du Yue,2018-11-29,"63,280"
12,JPN,Naoko Fukuman,2018-11-29,"62,970"
13,DEN,Maiken Fruergaard,2018-11-29,"59,760"
14,INA,Della Destiara Haris,2018-11-29,"59,250"
15,JPN,Nami Matsuyama,2018-11-29,"49,840"
16,CHN,Tang Jin Hua,2018-11-29,"47,520"
17,KOR,Chang Ye Na,2018-11-29,"47,040"
18,MAS,Chow Mei Kuan,2018-11-29,"42,670"
19,FRA,Emilie Lefel,2018-11-29,"42,380"
20,TPE,Hsu Ya Ching,2018-11-29,"41,260"
21,DEN,Kamilla Rytter Juhl,2018-11-29,"39,700"
22,NED,Selena Piek,2018-11-29,"38,920"
23,JPN,Misato Aratama,2018-11-29,"37,200"
24,IND,Ashwini Ponnappa,2018-11-29,"36,400"
25,THA,Chayanit Chaladchalam,2018-11-29,"35,960"
26,INA,Anggia Shitta Awanda,2018-11-29,"34,820"
27,GER,Johanna Käpplein,2018-11-29,"33,650"
28,USA,Ariel Lee,2018-11-29,"32,810"
29,CHN,Dong Wen Jing,2018-11-29,"31,580"
30,IND,Jakkampudi Meghana,2018-11-29,"30,810"
31,CHN,Cao Tong Wei,2018-11-29,"29,060"
32,INA,Agatha Imanuela,2018-11-29,"28,120"
33,CHN,Huang Dong Ping,2018-11-29,"27,590"
34,FRA,Delphine Delrue,2018-11-29,"26,070"
35,MAS,Vivian Hoo,2018-11-29,"25,830"
36,HKG,Ng Tsz Yau,2018-11-29,"25,430"
37,RUS,Ekaterina Malkova,2018-11-29,"24,080"
38,USA,Emily Kan,2018-11-29,"23,470"
39,HKG,Ng Wing Yung,2018-11-29,"22,840"
40,THA,Supissara Paewsampran,2018-11-29,"22,210"
41,CHN,Li Wen Mei,2018-11-29,"21,320"
42,GER,Linda Efler,2018-11-29,"19,990"
43,KOR,Kim Hyerin,2018-11-29,"19,450"
44,INA,Yulfira Barkah,2018-11-29,"19,410"
45,KOR,Kim Hye Jeong,2018-11-29,"19,120"
46,MAS,Lim Chiew Sien,2018-11-29,"18,490"
47,THA,Savitree Amitrapai,2018-11-29,"18,270"
48,GER,Isabel Lohau,2018-11-29,"18,270"
