,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
2431,Yonex_All_England_Open,2024-03-12,England,WD,4,0,43,Indonesia,India,"Apriyani Rahayu, Siti Fadia Silva Ramadhanti",0,"Apriyani Rahayu, Siti Fadia Silva Ramadhanti",0,21,18,21,12,0,0,42,30,2,0,2,0,8,5,3,0,1
2432,Petronas_Malaysia_Open,2024-01-09,Malaysia,WD,4,0,58,China,Malaysia,"Liu Sheng Shu, Tan Ning",0,"Liu Sheng Shu, Tan Ning",0,22,20,21,15,0,0,43,35,2,0,2,1,6,3,4,2,1
2433,Yonex_All_England_Open,2024-03-16,England,MD,4,0,40,Indonesia,Japan,"Fajar Alfian, Muhammad Rian Ardianto",7,"Fajar Alfian, Muhammad Rian Ardianto",6,21,18,21,18,0,0,42,36,2,0,2,0,7,5,4,3,1
2434,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,WS,6,0,59,China,Denmark,He Bing Jiao,0,He Bing Jiao,0,13,21,21,15,21,17,55,53,2,1,3,1,6,7,7,0,1
2435,Petronas_Malaysia_Open,2024-01-11,Malaysia,MS,4,0,38,Hongkong,India,Ng Ka Long Angus,0,Ng Ka Long Angus,0,21,13,21,17,0,0,42,30,2,0,3,0,6,6,4,4,1
2436,Victor_China_Open,2023-09-07,China,WS,4,0,35,China,Japan,He Bing Jiao,5,He Bing Jiao,0,21,5,21,16,0,0,42,21,2,0,2,0,10,5,4,1,1
2437,Petronas_Malaysia_Open,2024-01-10,Malaysia,MD,4,0,38,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",1,"Mohammad Ahsan, Hendra Setiawan",0,21,18,21,15,0,0,42,33,2,0,5,0,5,4,3,0,1
2438,Yonex_All_England_Open,2024-03-15,England,MD,4,0,31,Malaysia,Indonesia,"Aaron Chia, Soh Wooi Yik",5,"Aaron Chia, Soh Wooi Yik",3,21,14,21,11,0,0,42,25,2,0,2,0,8,3,5,0,1
2439,Yonex_All_England_Open,2024-03-14,England,MD,6,0,50,Thailand,Denmark,"Supak Jomkoh, Kittinupong Kedren",0,"Supak Jomkoh, Kittinupong Kedren",4,21,12,5,21,21,19,47,52,2,1,2,1,4,11,1,3,1
2440,Yonex_All_England_Open,2024-03-13,England,MS,4,0,44,Denmark,Japan,Anders Antonsen,4,Anders Antonsen,0,21,18,21,9,0,0,42,27,2,0,3,0,7,3,7,2,1
2441,Yonex_All_England_Open,2024-03-12,England,MS,6,0,72,France,Hongkong,Christo Popov,0,Christo Popov,0,22,20,17,21,21,16,60,57,2,1,4,2,6,6,1,2,1
2442,Petronas_Malaysia_Open,2024-01-09,Malaysia,MD,4,0,41,Malaysia,Chinesetaipei,"Ong Yew Sin, Teo Ee Yi",0,"Ong Yew Sin, Teo Ee Yi",3,21,14,21,15,0,0,42,29,2,0,3,0,5,3,6,3,1
2443,Victor_China_Open,2023-09-07,China,MS,4,0,53,China,China,Lu Guang Zu,0,Lu Guang Zu,6,21,19,21,12,0,0,42,31,2,0,4,0,9,4,4,0,1
2444,Petronas_Malaysia_Open,2024-01-11,Malaysia,MD,4,0,39,India,France,"Satwiksairaj Rankireddy, Chirag Shetty",0,"Satwiksairaj Rankireddy, Chirag Shetty",0,21,11,21,18,0,0,42,29,2,0,3,0,9,9,3,0,1
2445,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MS,4,0,40,Malaysia,Hongkong,Lee Zii Jia,0,Lee Zii Jia,0,21,17,21,16,0,0,42,33,2,0,2,0,5,4,6,3,1
2446,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WS,6,0,61,Korea,Japan,An Se Young,0,An Se Young,0,20,22,21,7,21,11,62,40,2,1,2,2,7,4,1,0,1
2447,Yonex_All_England_Open,2024-03-15,England,WD,6,0,73,Japan,Malaysia,"Rena Miyaura, Ayako Sakuramoto",0,"Rena Miyaura, Ayako Sakuramoto",0,11,21,21,18,21,18,53,57,2,1,5,2,6,7,2,1,1
2448,Yonex_All_England_Open,2024-03-14,England,WS,4,0,41,Spain,China,Carolina Marin,5,Carolina Marin,0,21,13,21,8,0,0,42,21,2,0,2,0,5,2,2,1,1
2449,Petronas_Malaysia_Open,2024-01-10,Malaysia,WS,6,0,74,Indonesia,Japan,Gregoria Mariska Tunjung,7,Gregoria Mariska Tunjung,0,20,22,21,18,21,14,62,54,2,1,4,1,5,4,3,0,1
2450,Yonex_All_England_Open,2024-03-13,England,MS,6,0,81,China,Denmark,Shi Yu Qi,2,Shi Yu Qi,0,18,21,23,21,21,19,62,61,2,1,4,1,4,5,7,1,1
2451,Yonex_All_England_Open,2024-03-12,England,MS,4,0,52,France,China,Toma Junior Popov,0,Toma Junior Popov,3,21,17,21,13,0,0,42,30,2,0,3,0,5,3,3,1,1
2452,Yonex_All_England_Open,2024-03-15,England,WS,4,0,46,Korea,China,An Se Young,1,An Se Young,8,21,16,21,19,0,0,42,35,2,0,4,0,8,6,7,1,1
2453,Petronas_Malaysia_Open,2024-01-09,Malaysia,MS,6,0,77,China,Malaysia,Lu Guang Zu,0,Lu Guang Zu,0,16,21,21,19,21,15,58,55,2,1,2,1,5,5,2,5,1
2454,Victor_China_Open,2023-09-07,China,WD,4,0,29,China,Usa,"Liu Sheng Shu, Tan Ning",0,"Liu Sheng Shu, Tan Ning",5,21,14,21,7,0,0,42,21,2,0,4,0,9,3,1,0,1
2455,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,WS,4,0,43,Indonesia,Japan,Ester Nurumi Tri Wardoyo,0,Ester Nurumi Tri Wardoyo,0,21,17,21,16,0,0,42,33,2,0,5,0,7,5,1,0,1
2456,Petronas_Malaysia_Open,2024-01-11,Malaysia,MS,6,0,94,Japan,Canada,Kodai Naraoka,2,Kodai Naraoka,0,22,20,20,22,21,16,63,58,2,1,6,3,9,6,4,1,1
2457,Yonex_All_England_Open,2024-03-14,England,MD,4,0,41,Indonesia,India,"Muhammad Shohibul Fikri, Bagas Maulana",3,"Muhammad Shohibul Fikri, Bagas Maulana",4,21,16,21,15,0,0,42,31,2,0,2,0,6,4,4,4,1
2458,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,MD,6,0,52,China,Japan,"He Ji Ting, Ren Xiang Yu",0,"He Ji Ting, Ren Xiang Yu",6,9,21,21,18,21,12,51,51,2,1,3,1,7,7,2,1,1
2459,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,6,0,63,Malaysia,Chinesetaipei,"Chan Peng Soon, Cheah Yee See",0,"Chan Peng Soon, Cheah Yee See",0,11,21,26,24,21,8,58,53,2,1,7,3,6,6,3,0,1
2460,Yonex_All_England_Open,2024-03-13,England,MD,4,0,34,India,Indonesia,"Satwiksairaj Rankireddy, Chirag Shetty",4,"Satwiksairaj Rankireddy, Chirag Shetty",1,21,18,21,14,0,0,42,32,2,0,2,0,5,4,3,4,1
2461,Yonex_All_England_Open,2024-03-12,England,WD,4,0,48,China,China,"Liu Sheng Shu, Tan Ning",0,"Liu Sheng Shu, Tan Ning",0,21,15,21,19,0,0,42,34,2,0,3,0,5,4,2,0,1
2462,Yonex_All_England_Open,2024-03-15,England,XD,4,0,36,China,Hongkong,"Feng Yan Zhe, Huang Dong Ping",4,"Feng Yan Zhe, Huang Dong Ping",8,21,15,21,8,0,0,42,23,2,0,2,0,5,3,1,1,1
2463,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MS,4,0,36,Thailand,Singapore,Kunlavut Vitidsarn,8,Kunlavut Vitidsarn,0,21,13,21,10,0,0,42,23,2,0,2,0,5,5,5,1,1
2464,Victor_China_Open,2023-09-07,China,MD,4,0,32,Indonesia,Indonesia,"Muhammad Shohibul Fikri, Bagas Maulana",0,"Muhammad Shohibul Fikri, Bagas Maulana",0,21,16,21,12,0,0,42,28,2,0,3,0,7,4,3,2,1
2465,Petronas_Malaysia_Open,2024-01-09,Malaysia,WD,4,0,37,Japan,India,"Mayu Matsumoto, Wakana Nagahara",5,"Mayu Matsumoto, Wakana Nagahara",0,21,12,21,11,0,0,42,23,2,0,3,0,6,3,1,0,1
2466,Petronas_Malaysia_Open,2024-01-11,Malaysia,MD,4,0,30,Japan,Scotland,"Takuro Hoki, Yugo Kobayashi",7,"Takuro Hoki, Yugo Kobayashi",0,21,11,21,13,0,0,42,24,2,0,7,0,9,4,6,0,1
2467,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WS,4,0,46,Spain,China,Carolina Marin,0,Carolina Marin,0,21,16,21,18,0,0,42,34,2,0,3,0,5,4,5,1,1
2468,Yonex_All_England_Open,2024-03-14,England,MS,4,0,54,Indonesia,Japan,Anthony Sinisuka Ginting,5,Anthony Sinisuka Ginting,0,21,18,21,19,0,0,42,37,2,0,4,0,5,7,7,4,1
2469,Petronas_Malaysia_Open,2024-01-10,Malaysia,WD,4,0,46,China,Malaysia,"Zhang Shu Xian, Zheng Yu",0,"Zhang Shu Xian, Zheng Yu",0,21,13,21,13,0,0,42,26,2,0,5,0,6,3,1,0,1
2470,Yonex_All_England_Open,2024-03-15,England,WD,6,0,81,Korea,China,"Kim So Yeong, Kong Hee Yong",3,"Kim So Yeong, Kong Hee Yong",0,15,21,21,18,21,18,57,57,2,1,4,2,4,5,2,0,1
2471,Yonex_All_England_Open,2024-03-12,England,WS,4,0,38,Thailand,Scotland,Pornpawee Chochuwong,0,Pornpawee Chochuwong,0,21,17,21,16,0,0,42,33,2,0,5,0,6,4,5,0,1
2472,Yonex_All_England_Open,2024-03-13,England,XD,4,0,30,China,Australia,"Feng Yan Zhe, Huang Dong Ping",4,"Feng Yan Zhe, Huang Dong Ping",0,21,12,21,11,0,0,42,23,2,0,3,0,7,4,1,0,1
2473,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,WD,6,0,63,Indonesia,Thailand,"Apriyani Rahayu, Siti Fadia Silva Ramadhanti",0,"Apriyani Rahayu, Siti Fadia Silva Ramadhanti",0,21,17,16,21,21,14,58,52,2,1,2,1,5,4,4,1,1
2474,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,XD,6,0,54,Indonesia,Korea,"Dejan Ferdinansyah, Gloria Emanuelle Widjaja",0,"Dejan Ferdinansyah, Gloria Emanuelle Widjaja",4,21,15,15,21,21,4,57,40,2,1,3,1,11,5,1,3,1
2475,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,31,Korea,Denmark,An Se Young,1,An Se Young,0,21,16,21,10,0,0,42,26,2,0,2,0,7,4,4,0,1
2476,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WD,4,0,36,Korea,India,"Kim So Yeong, Kong Hee Yong",0,"Kim So Yeong, Kong Hee Yong",0,21,12,21,9,0,0,42,21,2,0,4,0,11,3,1,0,1
2477,Yonex_All_England_Open,2024-03-15,England,WD,4,0,54,Korea,Japan,"Baek Ha Na, Lee So Hee",2,"Baek Ha Na, Lee So Hee",7,21,16,21,15,0,0,42,31,2,0,2,0,7,4,3,1,1
2478,Yonex_All_England_Open,2024-03-14,England,WS,4,0,35,Chinesetaipei,Korea,Tai Tzu Ying,3,Tai Tzu Ying,0,21,17,21,15,0,0,42,32,2,0,3,0,4,4,9,0,1
2479,Yonex_All_England_Open,2024-03-12,England,MS,4,0,39,Indonesia,Chinesetaipei,Anthony Sinisuka Ginting,5,Anthony Sinisuka Ginting,0,21,13,21,17,0,0,42,30,2,0,3,0,8,3,1,0,1
2480,Petronas_Malaysia_Open,2024-01-11,Malaysia,WD,6,0,75,China,Thailand,"Li Wen Mei, Liu Xuan Xuan",0,"Li Wen Mei, Liu Xuan Xuan",0,19,21,22,20,21,14,62,55,2,1,8,2,7,6,1,1,1
2481,Petronas_Malaysia_Open,2024-01-10,Malaysia,WD,4,0,43,China,Malaysia,"Li Wen Mei, Liu Xuan Xuan",0,"Li Wen Mei, Liu Xuan Xuan",0,21,15,21,16,0,0,42,31,2,0,2,0,6,4,2,0,1
2482,Yonex_All_England_Open,2024-03-13,England,MD,4,0,28,Chinesetaipei,Usa,"Lee Jhe-Huei, Yang Po-Hsuan",0,"Lee Jhe-Huei, Yang Po-Hsuan",0,21,6,21,16,0,0,42,22,2,0,4,0,9,3,2,0,1
2483,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MS,4,0,36,Denmark,Hongkong,Anders Antonsen,4,Anders Antonsen,0,21,14,21,10,0,0,42,24,2,0,5,0,8,3,5,1,1
2484,Yonex_All_England_Open,2024-03-15,England,XD,4,0,41,Japan,Korea,"Yuta Watanabe, Arisa Higashino",2,"Yuta Watanabe, Arisa Higashino",7,21,15,21,17,0,0,42,32,2,0,2,0,7,3,2,3,1
2485,Petronas_Malaysia_Open,2024-01-09,Malaysia,MD,6,0,61,Scotland,France,"Alexander Dunn, Adam Hall",0,"Alexander Dunn, Adam Hall",0,24,22,17,21,21,17,62,60,2,1,6,5,6,4,4,1,1
2486,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,4,0,32,Spain,Chinesetaipei,Carolina Marin,0,Carolina Marin,0,21,12,21,7,0,0,42,19,2,0,2,0,8,3,3,0,1
2487,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,MS,6,0,85,France,Chinesetaipei,Toma Junior Popov,0,Toma Junior Popov,0,21,15,12,21,29,27,62,63,2,1,8,4,4,6,2,2,1
2488,Yonex_All_England_Open,2024-03-12,England,MD,4,0,45,Thailand,France,"Supak Jomkoh, Kittinupong Kedren",0,"Supak Jomkoh, Kittinupong Kedren",0,26,24,21,12,0,0,47,36,2,0,6,2,6,3,3,0,1
2489,Yonex_All_England_Open,2024-03-14,England,XD,4,0,40,Hongkong,Malaysia,"Tang Chun Man, Tse Ying Suet",8,"Tang Chun Man, Tse Ying Suet",0,21,17,21,11,0,0,42,28,2,0,2,0,4,4,7,3,1
2490,Petronas_Malaysia_Open,2024-01-11,Malaysia,WD,4,0,47,Korea,Hongkong,"Baek Ha Na, Lee So Hee",8,"Baek Ha Na, Lee So Hee",0,21,13,22,20,0,0,43,33,2,0,5,0,8,7,4,0,1
2491,Petronas_Malaysia_Open,2024-01-10,Malaysia,MS,4,0,49,China,India,Weng Hong Yang,0,Weng Hong Yang,0,21,15,21,16,0,0,42,31,2,0,2,0,6,4,3,3,1
2492,Yonex_All_England_Open,2024-03-15,England,MS,6,0,71,India,Malaysia,Lakshya Sen,0,Lakshya Sen,0,20,22,21,16,21,19,62,57,2,1,2,4,7,5,4,2,1
2493,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MD,6,0,59,Malaysia,Korea,"Man Wei Chong, Kai Wun Tee",0,"Man Wei Chong, Kai Wun Tee",3,20,22,21,16,21,17,62,55,2,1,7,1,5,6,1,3,1
2494,Yonex_All_England_Open,2024-03-13,England,WD,4,0,42,Korea,Usa,"Baek Ha Na, Lee So Hee",2,"Baek Ha Na, Lee So Hee",0,21,13,21,19,0,0,42,32,2,0,5,0,5,3,4,0,1
2495,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,MS,6,0,73,France,Denmark,Toma Junior Popov,0,Toma Junior Popov,0,21,18,8,21,21,12,50,51,2,1,3,1,5,6,1,2,1
2496,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,6,0,50,Japan,Japan,"Kyohei Yamashita, Naru Shinoya",0,"Kyohei Yamashita, Naru Shinoya",0,21,15,18,21,21,11,60,47,2,1,3,1,6,4,2,2,1
2497,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,6,0,56,Chinesetaipei,Indonesia,"Yang Po-Hsuan, Hu Ling Fang",0,"Yang Po-Hsuan, Hu Ling Fang",0,21,16,18,21,21,17,60,54,2,1,3,5,5,7,1,0,1
2498,Yonex_All_England_Open,2024-03-12,England,XD,6,0,74,England,England,"Marcus Ellis, Lauren Smith",0,"Marcus Ellis, Lauren Smith",0,19,21,21,16,22,20,62,57,2,1,4,2,6,7,2,1,1
2499,Yonex_All_England_Open,2024-03-14,England,WD,4,0,49,Thailand,China,"Benyapa Aimsaard, Nuntakarn Aimsaard",0,"Benyapa Aimsaard, Nuntakarn Aimsaard",0,21,16,23,21,0,0,44,37,2,0,5,0,6,3,1,3,1
2500,Petronas_Malaysia_Open,2024-01-11,Malaysia,MD,4,0,38,Indonesia,Chinesetaipei,"Fajar Alfian, Muhammad Rian Ardianto",5,"Fajar Alfian, Muhammad Rian Ardianto",0,21,13,21,12,0,0,42,25,2,0,4,0,5,2,3,2,1
2501,Yonex_All_England_Open,2024-03-15,England,MD,4,0,27,Chinesetaipei,Thailand,"Lee Jhe-Huei, Yang Po-Hsuan",0,"Lee Jhe-Huei, Yang Po-Hsuan",0,21,13,21,17,0,0,42,30,2,0,4,0,5,2,2,0,1
2502,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,28,Korea,Canada,"Seo Seung Jae, Chae Yu Jung",3,"Seo Seung Jae, Chae Yu Jung",0,21,12,21,11,0,0,42,23,2,0,2,0,6,3,1,0,1
2503,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MD,4,0,46,Denmark,China,"Rasmus Kjær, Frederik Søgaard",0,"Rasmus Kjær, Frederik Søgaard",0,21,18,23,21,0,0,44,39,2,0,7,0,6,4,1,0,1
2504,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,MS,6,0,67,Malaysia,Chinesetaipei,Leong Jun Hao,0,Leong Jun Hao,0,21,18,13,21,21,17,55,56,2,1,3,1,5,5,1,1,1
2505,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,47,Germany,Belgium,Yvonne Li,0,Yvonne Li,0,22,20,22,20,0,0,44,40,2,0,4,2,5,4,4,0,1
2506,Yonex_All_England_Open,2024-03-13,England,MS,4,0,35,Singapore,Hongkong,Loh Kean Yew,0,Loh Kean Yew,0,21,12,21,17,0,0,42,29,2,0,2,0,8,3,4,0,1
2507,Yonex_All_England_Open,2024-03-15,England,XD,6,0,53,Netherlands,Chinesetaipei,"Robin Tabeling, Selena Piek",0,"Robin Tabeling, Selena Piek",0,11,21,21,19,21,19,53,59,2,1,5,1,4,5,1,1,1
2508,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,MS,4,0,54,Denmark,Japan,Rasmus Gemke,0,Rasmus Gemke,5,21,12,21,10,0,0,42,22,2,0,3,0,5,6,2,2,1
2509,Yonex_All_England_Open,2024-03-12,England,WD,4,0,26,Malaysia,Malaysia,"Tan Pearly, Thinaah Muralitharan",0,"Tan Pearly, Thinaah Muralitharan",0,21,10,21,10,0,0,42,20,2,0,2,0,5,3,3,0,1
2510,Yonex_All_England_Open,2024-03-14,England,MS,4,0,39,China,Indonesia,Shi Yu Qi,2,Shi Yu Qi,0,21,19,21,10,0,0,42,29,2,0,2,0,9,4,3,0,1
2511,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,42,China,Indonesia,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",0,21,18,21,17,0,0,42,35,2,0,3,0,4,4,5,0,1
2512,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,MS,6,0,60,Japan,Indonesia,Kenta Nishimoto,0,Kenta Nishimoto,7,17,21,21,11,21,8,59,40,2,1,2,2,10,5,4,7,1
2513,Petronas_Malaysia_Open,2024-01-10,Malaysia,WS,6,0,75,Thailand,China,Busanan Ongbamrungphan,0,Busanan Ongbamrungphan,0,17,21,22,20,21,10,60,51,2,1,2,5,6,5,5,2,1
2514,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WD,4,0,41,Korea,Hongkong,"Kim So Yeong, Kong Hee Yong",0,"Kim So Yeong, Kong Hee Yong",0,21,13,21,11,0,0,42,24,2,0,2,0,8,3,2,0,1
2515,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,37,Chinesetaipei,Chinesetaipei,Wen Chi Hsu,0,Wen Chi Hsu,0,21,14,21,16,0,0,42,30,2,0,4,0,5,4,2,0,1
2516,Yonex_All_England_Open,2024-03-13,England,MS,4,0,49,Malaysia,Japan,Lee Zii Jia,0,Lee Zii Jia,6,21,12,21,19,0,0,42,31,2,0,9,0,6,7,3,3,1
2517,Yonex_All_England_Open,2024-03-15,England,MD,6,0,53,Japan,China,"Takuro Hoki, Yugo Kobayashi",6,"Takuro Hoki, Yugo Kobayashi",0,14,21,21,15,21,9,56,45,2,1,2,2,6,4,1,2,1
2518,Yonex_All_England_Open,2024-03-12,England,MD,4,0,29,Chinesetaipei,Canada,"Chang Ko-Chi, Po Li-Wei",0,"Chang Ko-Chi, Po Li-Wei",0,21,10,21,14,0,0,42,24,2,0,2,0,6,3,2,0,1
2519,Yonex_All_England_Open,2024-03-14,England,MS,6,0,80,India,Denmark,Lakshya Sen,0,Lakshya Sen,4,24,22,11,21,21,14,56,57,2,1,6,1,8,5,2,4,1
2520,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WD,4,0,39,China,Indonesia,"Liu Sheng Shu, Tan Ning",0,"Liu Sheng Shu, Tan Ning",0,21,13,21,12,0,0,42,25,2,0,2,0,7,4,2,0,1
2521,Petronas_Malaysia_Open,2024-01-11,Malaysia,WD,6,0,62,India,Japan,"Tanisha Crasto, Ashwini Ponnappa",0,"Tanisha Crasto, Ashwini Ponnappa",5,21,19,13,21,21,15,55,55,2,1,4,2,5,5,1,1,1
2522,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,4,0,34,Indonesia,Thailand,Gregoria Mariska Tunjung,0,Gregoria Mariska Tunjung,0,21,13,21,15,0,0,42,28,2,0,4,0,7,4,6,2,1
2523,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,WD,4,0,29,India,Chinesetaipei,"Treesa Jolly, Gayatri Gopichand Pullela",0,"Treesa Jolly, Gayatri Gopichand Pullela",0,21,15,21,11,0,0,42,26,2,0,3,0,7,4,2,0,1
2524,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,WS,4,0,27,Spain,China,Carolina Marin,0,Carolina Marin,0,21,8,21,6,0,0,42,14,2,0,3,0,8,3,4,1,1
2525,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,34,Denmark,Indonesia,"Mathias Thyrri, Amalie Magelund",0,"Mathias Thyrri, Amalie Magelund",0,21,17,21,14,0,0,42,31,2,0,2,0,7,5,2,1,1
2526,Petronas_Malaysia_Open,2024-01-09,Malaysia,WD,4,0,40,China,Netherlands,"Li Yi Jing, Luo Xu Min",0,"Li Yi Jing, Luo Xu Min",0,21,18,21,16,0,0,42,34,2,0,3,0,4,3,1,0,1
2527,Yonex_All_England_Open,2024-03-13,England,MD,4,0,46,Chinesetaipei,Indonesia,"Lee Yang, Wang Chi-Lin",2,"Lee Yang, Wang Chi-Lin",0,21,19,21,19,0,0,42,38,2,0,4,0,5,4,1,1,1
2528,Yonex_All_England_Open,2024-03-12,England,WS,2,1,14,India,Germany,Pusarla V. Sindhu,0,Pusarla V. Sindhu,0,21,10,0,0,0,0,21,10,1,0,2,0,6,2,3,0,1
2529,Yonex_All_England_Open,2024-03-14,England,WS,4,0,49,China,Thailand,Chen Yu Fei,2,Chen Yu Fei,0,22,20,21,16,0,0,43,36,2,0,3,3,5,5,12,3,1
2530,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,34,Korea,Indonesia,"Seo Seung Jae, Chae Yu Jung",3,"Seo Seung Jae, Chae Yu Jung",0,21,12,21,16,0,0,42,28,2,0,4,0,9,5,3,1,1
2531,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,MD,6,0,62,Indonesia,China,"Muhammad Shohibul Fikri, Bagas Maulana",0,"Muhammad Shohibul Fikri, Bagas Maulana",0,18,21,21,18,21,18,60,57,2,1,4,1,6,6,1,2,1
2532,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,4,0,41,Thailand,Indonesia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,21,16,21,17,0,0,42,33,2,0,2,0,5,4,3,0,1
2533,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,MS,4,0,45,India,Japan,Lakshya Sen,0,Lakshya Sen,0,21,9,21,15,0,0,42,24,2,0,2,0,7,5,3,1,1
2534,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,XD,6,0,43,Hongkong,Malaysia,"Lee Chun Hei Reginald, Ng Tsz Yau",0,"Lee Chun Hei Reginald, Ng Tsz Yau",0,16,21,21,17,21,10,58,48,2,1,4,1,13,6,3,1,1
2535,Petronas_Malaysia_Open,2024-01-10,Malaysia,MS,6,0,63,Canada,Chinesetaipei,Brian Yang,0,Brian Yang,0,11,21,21,17,21,16,53,54,2,1,3,1,7,7,1,0,1
2536,Petronas_Malaysia_Open,2024-01-09,Malaysia,WS,4,0,30,China,Indonesia,Han Yue,8,Han Yue,0,21,11,21,13,0,0,42,24,2,0,2,0,4,4,3,0,1
2537,Yonex_All_England_Open,2024-03-12,England,MD,4,0,33,Indonesia,Scotland,"Muhammad Shohibul Fikri, Bagas Maulana",3,"Muhammad Shohibul Fikri, Bagas Maulana",0,21,18,21,16,0,0,42,34,2,0,5,0,4,4,4,2,1
2538,Yonex_All_England_Open,2024-03-13,England,WS,4,0,37,China,Vietnam,Chen Yu Fei,2,Chen Yu Fei,0,21,16,21,12,0,0,42,28,2,0,4,0,7,6,2,0,1
2539,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,XD,4,0,30,China,Hongkong,"Zheng Si Wei, Huang Ya Qiong",0,"Zheng Si Wei, Huang Ya Qiong",0,21,17,21,10,0,0,42,27,2,0,5,0,5,3,13,1,1
2540,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,6,0,60,Korea,Japan,"Kim Won Ho, Jeong Na Eun",7,"Kim Won Ho, Jeong Na Eun",0,11,21,21,17,21,18,53,56,2,1,2,1,4,4,7,1,1
2541,Yonex_All_England_Open,2024-03-14,England,MD,6,0,67,Chinesetaipei,China,"Lee Yang, Wang Chi-Lin",2,"Lee Yang, Wang Chi-Lin",2,22,20,19,21,21,16,62,57,2,1,6,2,5,6,2,3,1
2542,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,XD,2,1,35,Denmark,Japan,"Mathias Christiansen, Alexandra Bøje",0,"Mathias Christiansen, Alexandra Bøje",0,18,21,0,0,0,0,18,21,0,1,1,4,10,7,3,8,1
2543,Kapal_Api_Indonesia_Open,2024-06-04,Indonesia,WD,4,0,40,Malaysia,Chinesetaipei,"Tan Pearly, Thinaah Muralitharan",0,"Tan Pearly, Thinaah Muralitharan",0,21,19,22,20,0,0,43,39,2,0,3,1,5,4,1,0,1
2544,Yonex_All_England_Open,2024-03-12,England,MD,4,0,33,Malaysia,Malaysia,"Aaron Chia, Soh Wooi Yik",5,"Aaron Chia, Soh Wooi Yik",0,21,19,21,17,0,0,42,36,2,0,5,0,4,4,6,3,1
2545,Petronas_Malaysia_Open,2024-01-09,Malaysia,MS,6,0,63,Hongkong,Denmark,Lee Cheuk Yiu,0,Lee Cheuk Yiu,0,21,13,18,21,21,19,60,53,2,1,4,2,4,4,2,2,1
